GEOID20,District
080690016082043,3
080690016082044,3
080690016082045,3
080690016082046,3
080690016082047,3
080690016082049,3
080690016082050,3
080690016082051,3
080690016082053,3
080690016082055,3
080690016083018,3
080690016062000,3
080690016062001,3
080690016062002,3
080690016062003,3
080690016062004,3
080690016062005,3
080690016062006,3
080690016062007,3
080690016062008,3
080690016062009,3
080690016062010,3
080690016062011,3
080690016071009,3
080690016071016,3
080690016071017,3
080690016071018,3
080690016071019,3
080690016071026,3
080690016071027,3
080690016071029,3
080690016071030,3
080690016071034,3
080690016072002,3
080690016072003,3
080690016072004,3
080690016072005,3
080690016072006,3
080690016072007,3
080690016072008,3
080690016072009,3
080690016072010,3
080690016072011,3
080690010101009,3
080690010101010,3
080690010101011,3
080690016061009,3
080690017081000,3
080690017081001,3
080690017081002,3
080690017081003,3
080690017081004,3
080690017081005,3
080690017081006,3
080690017081007,3
080690017081008,3
080690017081009,3
080690017081010,3
080690017081011,3
080690017081012,3
080690017081013,3
080690017081014,3
080690017081015,3
080690017081016,3
080690017081017,3
080690017081028,3
080690017081029,3
080690017081030,3
080690017081031,3
080690010094004,3
080690010094005,3
080690010094006,3
080690010094007,3
080690010094008,3
080690010094009,3
080690010094010,3
080690010094011,3
080690010094012,3
080690010094013,3
080690010094014,3
080690010094015,3
080690010094017,3
080690010094018,3
080690010094021,3
080690017082000,3
080690017082001,3
080690017082002,3
080690017082003,3
080690017082004,3
080690017082005,3
080690017082006,3
080690017082007,3
080690017082008,3
080690017081018,3
080690017081019,3
080690017081020,3
080690017081021,3
080690017081022,3
080690017081023,3
080690017081024,3
080690017081025,3
080690017081026,3
080690017081027,3
080690017082009,3
080690017082010,3
080690017082011,3
080690017082012,3
080690017082013,3
080690017082014,3
080690017082015,3
080690017082016,3
080690017082021,3
080690017082017,3
080690017082018,3
080690017082019,3
080690017082020,3
080690017121000,3
080690017121001,3
080690017121002,3
080690017121003,3
080690017121004,3
080690017121005,3
080690017121008,3
080690017121009,3
080690017121010,3
080690017121011,3
080690017121012,3
080690017121013,3
080690017121014,3
080690017121015,3
080690017121016,3
080690017122000,3
080690017122001,3
080690017123012,3
080690017123013,3
080690017123014,3
080690017123015,3
080690017123016,3
080690017123019,3
080690010092018,3
080690010092019,3
080690010092025,3
080690010092026,3
080690010093000,3
080690010093001,3
080690010093005,3
080690010093006,3
080690010093007,3
080690010093008,3
080690010093009,3
080690010093010,3
080690010093011,3
080690010093012,3
080690010094000,3
080690010094001,3
080690010094002,3
080690010094003,3
080690010094016,3
080690010094019,3
080690010094020,3
080690010095017,3
080690010095018,3
080690010095019,3
080690010095020,3
080690010095021,3
080690010095022,3
080690018131000,3
080690018131001,3
080690018131002,3
080690018131003,3
080690018131014,3
080690018131015,3
080690018131016,3
080690018131017,3
080690018131020,3
080690004021011,3
080690005051000,3
080690005051001,3
080690005051002,3
080690005051003,3
080690005051004,3
080690005051005,3
080690005051006,3
080690005051007,3
080690005052000,3
080690005052001,3
080690005052002,3
080690005052003,3
080690005052006,3
080690023002017,3
080690023002018,3
080690003001040,3
080690003001041,3
080690003002000,3
080690003002001,3
080690003002002,3
080690003002003,3
080690003002004,3
080690003002005,3
080690003002009,3
080690003002010,3
080690003002018,3
080690003002019,3
080690004021000,3
080690004021001,3
080690004021002,3
080690004021003,3
080690004021007,3
080690004021008,3
080690005052007,3
080690005052008,3
080690005052009,3
080690005052014,3
080690005061004,3
080690005061005,3
080690005061006,3
080690005061007,3
080690005061008,3
080690005061009,3
080690005061010,3
080690005061011,3
080690005061012,3
080690005061013,3
080690005061014,3
080690005061015,3
080690005061016,3
080690005061017,3
080690005061018,3
080690005061019,3
080690005061020,3
080690005061021,3
080690005061022,3
080690005061023,3
080690005061024,3
080690005061025,3
080690005061026,3
080690005061027,3
080690005061028,3
080690005061035,3
080690005062005,3
080690023002019,3
080690005061000,3
080690005061001,3
080690005061002,3
080690005061003,3
080690005061029,3
080690005061030,3
080690005061031,3
080690005061032,3
080690005061033,3
080690005061034,3
080690005062000,3
080690005062001,3
080690005062002,3
080690005062003,3
080690005062004,3
080690005062006,3
080690005062007,3
080690005062008,3
080690005062009,3
080690005051008,3
080690005051009,3
080690005051010,3
080690005051011,3
080690005051012,3
080690005051013,3
080690005052010,3
080690005052011,3
080690005052012,3
080690005052013,3
080690005031002,3
080690005031003,3
080690005031004,3
080690005031005,3
080690005031006,3
080690005031007,3
080690005031008,3
080690005031010,3
080690005031011,3
080690005031012,3
080690005031013,3
080690005031014,3
080690005031015,3
080690005031016,3
080690005031000,3
080690005031001,3
080690005031009,3
080690005032000,3
080690005032001,3
080690005032002,3
080690005032003,3
080690005032004,3
080690005032005,3
080690005032006,3
080690005032007,3
080690005033000,3
080690005033001,3
080690005033002,3
080690005033003,3
080690005033004,3
080690005033005,3
080690005033006,3
080690005033007,3
080690005033008,3
080690005033009,3
080690005041000,3
080690005041001,3
080690005041002,3
080690005041003,3
080690005041004,3
080690005041005,3
080690005041006,3
080690005041007,3
080690005041008,3
080690005041009,3
080690005041010,3
080690005041011,3
080690005041012,3
080690005041013,3
080690005041014,3
080690005041015,3
080690005041016,3
080690005042000,3
080690005042017,3
080690001001005,3
080690001001006,3
080690001001007,3
080690001001008,3
080690001001009,3
080690001001010,3
080690001001016,3
080690001001017,3
080690002011000,3
080690002011001,3
080690002011002,3
080690002011003,3
080690002011004,3
080690002011005,3
080690002011006,3
080690002011007,3
080690002011008,3
080690002011009,3
080690002011010,3
080690002011013,3
080690002011014,3
080690002011015,3
080690002011016,3
080690002011017,3
080690002011018,3
080690002011019,3
080690002011020,3
080690002011021,3
080690002011022,3
080690002011027,3
080690002011028,3
080690002011029,3
080690002011030,3
080690002011031,3
080690006001006,3
080690002011011,3
080690002011012,3
080690002011023,3
080690002011024,3
080690002011025,3
080690002011026,3
080690002011032,3
080690006002000,3
080690006002001,3
080690006003005,3
080690006003006,3
080690006003007,3
080690006004005,3
080690006004006,3
080690006004007,3
080690006004008,3
080690005042001,3
080690005042002,3
080690005042003,3
080690005042004,3
080690005042005,3
080690005042006,3
080690005042007,3
080690005042008,3
080690005042009,3
080690005042010,3
080690005042011,3
080690005042012,3
080690005042013,3
080690005042014,3
080690005042015,3
080690005042016,3
080690005042018,3
080690005042019,3
080690005042020,3
080690005042021,3
080690005042022,3
080690011101000,3
080690011101001,3
080690011101002,3
080690011101003,3
080690011101004,3
080690011101005,3
080690011101012,3
080690011102004,3
080690011102005,3
080690011102006,3
080690011102007,3
080690011042000,3
080690011042004,3
080690011042005,3
080690011042006,3
080690011043000,3
080690011043001,3
080690011043002,3
080690011043003,3
080690011043004,3
080690011043005,3
080690011043006,3
080690011043007,3
080690011043008,3
080690011043009,3
080690011043010,3
080690011043011,3
080690011043012,3
080690011043013,3
080690011043014,3
080690023002020,3
080690023002021,3
080690023002022,3
080690023002023,3
080690023002024,3
080690023002025,3
080690023002026,3
080690023002027,3
080690023002028,3
080690023002029,3
080690023002030,3
080690023002031,3
080690023002032,3
080690023002033,3
080690023002034,3
080690023002036,3
080690023002038,3
080690011041000,3
080690011041001,3
080690011041002,3
080690011041003,3
080690011041004,3
080690011041005,3
080690011042001,3
080690011042002,3
080690011042003,3
080690011042007,3
080690011042008,3
080690011045004,3
080690011045005,3
080690003001000,3
080690003001001,3
080690003001002,3
080690003001003,3
080690003001004,3
080690003001005,3
080690003001006,3
080690003001013,3
080690003001014,3
080690003001015,3
080690003001016,3
080690003001017,3
080690003001018,3
080690013011012,3
080690013011013,3
080690013013012,3
080690013013015,3
080690013014028,3
080690013014029,3
080690013014031,3
080690013014032,3
080690013014033,3
080690013014034,3
080690023001049,3
080690023001050,3
080690023002000,3
080690023002003,3
080690023002004,3
080690023002005,3
080690023002006,3
080690023002007,3
080690023002008,3
080690023002009,3
080690023002010,3
080690023002011,3
080690023002012,3
080690023002013,3
080690023002014,3
080690023002015,3
080690023002016,3
080690023002035,3
080690011044000,3
080690011044001,3
080690011044002,3
080690011044003,3
080690011044004,3
080690011044005,3
080690011044006,3
080690011044007,3
080690011045000,3
080690011045001,3
080690011045002,3
080690011045003,3
080690011045006,3
080690011045007,3
080690011045008,3
080690011045009,3
080690011045010,3
080690011045011,3
080690011045012,3
080690011045013,3
080690011101010,3
080690011101011,3
080690011101013,3
080690011101014,3
080690011101015,3
080690011101016,3
080690011101021,3
080690011101022,3
080690011101023,3
080690011101024,3
080690011101025,3
080690011101026,3
080690011101027,3
080690011101028,3
080690011101029,3
080690011101030,3
080690011101017,3
080690011101018,3
080690011101019,3
080690011101020,3
080690011103000,3
080690011103001,3
080690011103002,3
080690011103003,3
080690011103004,3
080690011103005,3
080690011101006,3
080690011101007,3
080690011101008,3
080690011101009,3
080690011102000,3
080690011102001,3
080690011102002,3
080690011102003,3
080690011102008,3
080690009013012,3
080690009013013,3
080690009014012,3
080690009014013,3
080690009014014,3
080690011111000,3
080690011111001,3
080690011111002,3
080690011111003,3
080690011111004,3
080690011111005,3
080690011111006,3
080690011111007,3
080690011111008,3
080690011112000,3
080690010031000,3
080690010031001,3
080690010031007,3
080690010031009,3
080690010031010,3
080690010031011,3
080690010031012,3
080690010031013,3
080690010031014,3
080690010031015,3
080690010031016,3
080690010031017,3
080690010031018,3
080690010031019,3
080690010031020,3
080690010031021,3
080690010031022,3
080690010032002,3
080690010032003,3
080690010032004,3
080690010031002,3
080690010031003,3
080690010031004,3
080690010031005,3
080690010031006,3
080690010031008,3
080690010035005,3
080690011061008,3
080690011061009,3
080690011061010,3
080690011062000,3
080690011062001,3
080690011062002,3
080690011062003,3
080690011062004,3
080690011062005,3
080690011062006,3
080690011062007,3
080690011062008,3
080690011062009,3
080690011062010,3
080690011062011,3
080690011062012,3
080690011063000,3
080690011063001,3
080690011063002,3
080690011061000,3
080690011061001,3
080690011061002,3
080690011061003,3
080690011061004,3
080690011061005,3
080690011061006,3
080690011061007,3
080690011063003,3
080690011063004,3
080690011063005,3
080690011064000,3
080690011064001,3
080690011064002,3
080690011064003,3
080690011064004,3
080690011071000,3
080690011071001,3
080690011071002,3
080690011071003,3
080690011071004,3
080690011071005,3
080690011071006,3
080690011071007,3
080690011071008,3
080690011071009,3
080690011071010,3
080690011071011,3
080690011072000,3
080690011072001,3
080690011072002,3
080690011121000,3
080690011121001,3
080690011121002,3
080690011121003,3
080690011121006,3
080690011122000,3
080690011122001,3
080690011122002,3
080690011122003,3
080690011122004,3
080690011122005,3
080690011122006,3
080690011122007,3
080690011122008,3
080690011122009,3
080690011122010,3
080690011122011,3
080690011122012,3
080690011122015,3
080690011122016,3
080690011122017,3
080690011122018,3
080690011122019,3
080690011122020,3
080690011121019,3
080690011122013,3
080690019043051,3
080690019043052,3
080690019043053,3
080690023001023,3
080690023001024,3
080690023001025,3
080690023001026,3
080690023001027,3
080690023001029,3
080690023001030,3
080690023001031,3
080690023001032,3
080690023001033,3
080690023001034,3
080690023001035,3
080690023001036,3
080690023001037,3
080690023001038,3
080690023001039,3
080690023001040,3
080690023001041,3
080690023001042,3
080690023001043,3
080690023001044,3
080690023001045,3
080690023001046,3
080690023001052,3
080690023001053,3
080690023001059,3
080690023001060,3
080690023001061,3
080690023001062,3
080690023001063,3
080690023001064,3
080690023001065,3
080690023001066,3
080690023001067,3
080690023001068,3
080690023002037,3
080690024031281,3
080690024031282,3
080690024031283,3
080690024031284,3
080690024031285,3
080690024031286,3
080690024031287,3
080690024031295,3
080690024031298,3
080690024031309,3
080690024031315,3
080690024031316,3
080690024031317,3
080690011071012,3
080690011071013,3
080690011071014,3
080690011071015,3
080690011071016,3
080690011074004,3
080690011074005,3
080690011075000,3
080690011075001,3
080690011075002,3
080690011075003,3
080690011075004,3
080690011075005,3
080690011075006,3
080690011075007,3
080690011075008,3
080690011075009,3
080690011075010,3
080690011121007,3
080690011121008,3
080690011121009,3
080690011121010,3
080690011121011,3
080690011121012,3
080690011121013,3
080690011073000,3
080690011073001,3
080690011073002,3
080690011073003,3
